item_type	item_sku	external_product_id	external_product_id_type	brand_name	feed_product_type	item_name	manufacturer	part_number	standard_price	quantity	migrated_shipping_group_name	main_image_url	product_description	fulfillment_center_id	package_length	package_width	package_height	package_weight	package_weight_unit_of_measure	package_length_unit_of_measure	
craft-supplies	IME037	undefined	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Sm. Winter Cottage 	Dee's Distinctively	IME037	22	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME037.jpg	This Cottage die cuts each piece separately so that it can be layered to create a dimensional embellishment.  Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div>8 piece die set. each die cuts out a piece that you can layer together to make a cottage.</div><div><br></div><div>Size: 4.60 x 3.06 in.</div>  	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME045	783583495394	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Mini Doves 	Dee's Distinctively	IME045	12.5	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME045.jpg	Christmas 2013 Collection. &nbsp;Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>14 piece set. 2 sizes of doves. 6 large doves 8 small doves.</div><div><br></div><div>Size: 2.90in X 2.38in.</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME050	783583495448	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Bamboo Small 	Dee's Distinctively	IME050	23	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME050.jpg	Tropical 2013 Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. 3 Dies per package. <div><br></div><div>3 piece die. Each die cuts an image that you layer together to make the bamboo.</div><div><br></div><div>Size: 2.24in X 6.43in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME055	783583495493	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Dove Right 	Dee's Distinctively	IME055	11	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME055.jpg	Christmas 2013 Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>2 piece die set. layer the pieces to make 1 dove.</div><div><br></div><div>Size: &nbsp;2.30in X 2.60in.</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME060	783583495547	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Mums Floral 2	Dee's Distinctively	IME060	13	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME060.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>4 dies. 1 set of dies cuts the background the other die set cuts the foregound. Layer the 2 pieces together to create 2 Mum.</div><div><br></div><div>Size: 2.6in X 2.34in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME065	783583495592	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Pom Pom Tree 2	Dee's Distinctively	IME065	20	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME065.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>2 piece die cuts shapes that you layer together to make a pom pom tree.</div><div><br></div><div>Size: 3.38in X 3in.&nbsp;</div><div><br></div><div><br></div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME070	783583495646	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Bell Floral Stem Right 	Dee's Distinctively	IME070	18	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME070.jpg	Bell Floral Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  1 piece die cuts 1 stem.  Size: 2.21in X 5.25in.  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME075	783583495691	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Bell Floral 3	Dee's Distinctively	IME075	14	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME075.jpg	Bell Floral Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  1 die cuts 10 Bell flowers. Dies that are compatible are IME069, IME070, IME071, IME076, IME077, IME078, IME079.  Size: 2.71in X 2.67in.	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME080	783583495745	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Toucan	Dee's Distinctively	IME080	23	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME080.jpg	Tropical 2013 Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  This is a 7 piece die set that cuts the 7 pieces that you can layer together to form the Toucan.  Size: 3.17in X 4.75in. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME085	783583495790	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Mini Tree Decorations	Dee's Distinctively	IME085	15	-1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME085.jpg	Christmas 2013 Collection.   Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  Size: 2.16in X 3.4in.   Single die cuts 40 mini decorations. Coordinates with Christmas Tree Silhouette (IME021) or Christmas Tree Stacker (IME025). Also with mini stars (IME086). 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME091	728795253714	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Cardinal Right	Dee's Distinctively	IME091	13	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME091.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.&nbsp;<div><br></div><div>A 7 piece die that cuts out all of the parts you need to layer together to form a cardinal.</div><div><br></div><div>&nbsp;Size: 3.3 x 2.1 in.</div>  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME096	728795253769	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Ponderosa Sprig	Dee's Distinctively	IME096	17	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME096.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.&nbsp;<div>A single die that cuts 8 separate pine sprigs.</div><div>&nbsp;Size: 3.3 x 2.4 </div>   	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME101	728795253813	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Happy Birthday Large	Dee's Distinctively	IME101	11	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME101.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.    Size: 4.5 x 1.&nbsp;A 2 piece die cuts each word separately. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME106	728795253868	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Thank you	Dee's Distinctively	IME106	8.5	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME106.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.    Size: 2.9 x .8. A 2 piece die. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME113	728795253936	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Retirement	Dee's Distinctively	IME113	13.5	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME113.jpg	Size: 2.86" x .67"  <div><br></div><div>A 1 piece text die.</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME118	728795253981	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Gloria's Frame	Dee's Distinctively	IME118	44	5	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME118.jpg	Size: 4.98" x 6.17"  <div><br></div><div>A 4 piece die set. This die includes a nice flourish frame as well as 2 coordinating flourishes. This die is compatible with IME019 and IME020.</div>  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME123	728795254032	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Secret Garden Flower 1	Dee's Distinctively	IME123	16.5	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME123.jpg	Finished flower size: 3.87" x 3.23"  <div>Largest flower is approx. 2"</div><div>This die is a 8 piece set. These flowers coordinate with flowers IME124, IME125, IME126 and Stems IME122.</div>   	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME128	728795254087	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Tree Base 2	Dee's Distinctively	IME128	15	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME128.jpg	Size: 2" x 4.26"  <div><br></div><div>This is a single piece die of the tree base pictured on the right. The image on the left shows this die with the compatible treetop die IME121.</div> 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME130	undefined	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies DUPLICITY 2	Dee's Distinctively	IME130	32	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME130.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die cutting machines. <br><br>1 die<br><br>Size:&nbsp; 5.62" X 2.812"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME135	undefined	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies DUPLICITY 7	Dee's Distinctively	IME135	32	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME135.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>5.62" X 2.812"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME140	undefined	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies DUPLICITY 12	Dee's Distinctively	IME140	32	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME140.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>5.62" X 2.812"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME145	728795254254	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies NESTED RECTANGLE 1	Dee's Distinctively	IME145	34	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME145.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>A versatile set of 7 rectangle dies.<br><br>Sizes: 0.50" x 3.30" to 2.75" x 5.55"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME151	728795254315	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies ELROSE ORNAMENT SET	Dee's Distinctively	IME151	22	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME151.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>6 dies - 3 ornament dies and 3 hanger dies<br><br>Sizes: <br>Ornaments: 2.25" x 1.70" to 3.75" x 2.80"<br>Hangers: 0.50" x 0.45" to 1.0" x 0.90"<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME156	728795254360	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies MINI POINSETTIAS	Dee's Distinctively	IME156	23	-1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME156.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most die -cutting machines. <br><br>1 die that cuts out various sized poinsettias<br><br>Size: 2.75" x 4.88"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME161	728795254414	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies PINE TREE SET	Dee's Distinctively	IME161	17	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME161.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>3 pine tree dies<br><br>Sizes: 1.0" x 1.90" to 1.50" x 2.85"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME166	728795254469	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies CLASSIC MERRY CHRISTMAS	Dee's Distinctively	IME166	15	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME166.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>Size: 3.25" x 2.27"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME171	728795254513	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies DEER HEAD	Dee's Distinctively	IME171	21	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME171.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>Size: 3.14" X 3.79	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME176	728795254568	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies ELEGANT EAGLE	Dee's Distinctively	IME176	23	-1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME176.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>Sizes: 3.31" x 3.99"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME181	728795254612	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies RETRO CATS 2	Dee's Distinctively	IME181	18	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME181.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>2 dies<br><br>Sizes: 3.33" x 2.73"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME186	728795254667	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies WINSTON	Dee's Distinctively	IME186	26	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME186.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>13 dies to make your own "Winston" dog.<br><br>Sizes: 0.10" x 0.65" to 2.25" x 3.55"<br><br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME191	728795254711	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies PINE CONE	Dee's Distinctively	IME191	13.5	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME191.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>4 dies that cut out pine cones and snow shapes.<br><br>Sizes: 1.0" x 0.50" to 1.15" x 1.75<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME196	728795254766	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies MOOSE 2	Dee's Distinctively	IME196	28.5	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME196.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>Size: 3.5" x 4.25"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME201	728795254810	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies FRITZ	Dee's Distinctively	IME201	10	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME201.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>Size: 1.4" x 2.8"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME214	728795254940	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies CLASSIC SNOWFLAKE	Dee's Distinctively	IME214	10.08	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME214 CLASSIC SNOWFLAKE.jpg	Dee's Distinctively Dies CLASSIC SNOWFLAKE <br><br>Dee's Distinctively Dies are a unique line of dies created for   spectacular new dimensions in paper crafting. Compatible with most  leading die-cutting machines.<br><br>1 die<br><br>Size: 1.88” x 2.15”	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME219	728795254995	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies JOYEUX NOEL LARGE AND SMALL	Dee's Distinctively	IME219	21.6	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME219.jpg	Dee's Distinctively Dies JOYEUX NOEL LARGE AND SMALL <br><br>Dee's Distinctively Dies are a unique line of dies created for   spectacular new dimensions in paper crafting. Compatible with most  leading die-cutting machines.<br><br>4 dies<br><br>Sizes:<br>Largest Joyeaux Noel: 3.98" x 1.99"<br>Smallest Joyeaux Noel:.3.3" x1.59"  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME224	728795255046	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies NORTH STAR SET	Dee's Distinctively	IME224	13.5	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME224 NORTH STAR SET.jpg	Dee's Distinctively Dies NORTH STAR SET <br><br>Dee's Distinctively Dies are a unique line of dies created for   spectacular new dimensions in paper crafting. Compatible with most  leading die-cutting machines.<br><br>6 dies<br><br>Size: <br>Smallest: 0.60" x 0.90"<br>Largest: 1.45" x 1.90"<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME209	728795254896	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies BONNE FETE/MERCI 	Dee's Distinctively	IME209	13.5	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME209 BONNE FETE.jpg	Dee's Distinctively Dies BONNE FETE/MERCI  <br><br>Dee's Distinctively Dies are a unique line of dies created for   spectacular new dimensions in paper crafting. Compatible with most  leading die-cutting machines.<br><br>3 dies<br><br>Size:<br>Bonne Fete: 2.55" x 1.50"<br>Merci: 1.45" x 1.45"<br> 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME231	728795255107	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - PEACOCK FEATHER	Dee's Distinctively	IME231	15	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME231.jpg	Dee's Distinctively Dies - PEACOCK FEATHER<br><br>A beautiful peacock feather to add as an embellishment or focal point on your card or layout. Add gilding wax or polish to add colour and texture.<br><br>Use with most leading die-cutting machines.<br><br>1 die <br><br> Size: 1.88" x 3.61"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME236	728795255152	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - WORD EXTRAS 1	Dee's Distinctively	IME236	12.7	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME236.jpg	Dee's Distinctively Dies - WORD EXTRAS 1<br><br>This is a great set of extra words that coordinate well with Dee's other word dies. Includes: On, It's, Belated, For, Your and 2 apostrophes to add to your collection.<br><br>6 dies <br><br>Size:<br>Smallest: 0.15" x 0.50"<br>Largest: 2.0" x 0.75"<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME004	741360349209	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Large Leaf	Dee's Distinctively	IME004	10	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME004r.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.&nbsp;<div><br></div><div>Single die cuts one leaf.</div><div><br></div><div>Size:  1 1/2" X 3 1/2" </div>	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME009	741360349162	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Sm. Pair Leaves 	Dee's Distinctively	IME009	9	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME009r.jpg	Set of 2. Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div>2 piece die set. each die cuts a single leaf.</div><div><br></div><div>Size: each leaf approx. 1 5/8 x 1 in.</div> 	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME014	783583495097	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Stocking 3	Dee's Distinctively	IME014	17	7	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME014.jpg	Compatible with Stocking Silhouette IME011.  Created for spectacular new dimension in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.&nbsp;<div><br></div><div>Single die cuts 1 stocking.</div><div><br></div><div>Size: 2 1/2" x 2 3/4" </div> 	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME018	783583495134	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Flourish Set 1	Dee's Distinctively	IME018	18	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME018r.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div>4 piece die set cuts 4 pieces.</div><div><br></div><div>Size: 3.09 x 3.56 in.</div>	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME023	783583495172	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Christmas Tree 2	Dee's Distinctively	IME023	18	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME023.jpg	Compatible with Tree Silhouette IME021. Dee's Dies are created for spectacular new dimension in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div><div>Single piece die cuts 1 piece.</div><div><br></div><div>Size: 2.81 x 5.20 in.</div></div> 	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME028	783583495264	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Pine Sprigs	Dee's Distinctively	IME028	25	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME028.jpg	Set of 2. Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div>2 piece die. Each die cuts 1 piece.</div><div><br></div><div>Size: 5.5 x 3.66 in.</div> 	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME033	783583495271	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Icicle Ornament	Dee's Distinctively	IME033	10.5	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME033.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div><div>1 piece die cuts a single ornament.</div><div><br></div><div>Size: 1.29 x 4.25 in.</div></div>	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME039	783583495332	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Fern Left 	Dee's Distinctively	IME039	9	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME039.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>1 piece die cuts 1 image.</div><div><br></div><div>Size:1.39in X 3.26in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME046	783583495400	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Seasons Greetings 	Dee's Distinctively	IME046	13	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME046.jpg	Christmas 2013 Collection. &nbsp;Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>1 Seasons die and 1 Greetings die.</div><div><br></div><div>Size: 3.46in X 1.8in.</div> 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME051	783583495431	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Bamboo Large 	Dee's Distinctively	IME051	25	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME051.jpg	Tropical 2013 Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  <div><br></div><div>2 piece die set that you layer together to make bamboo.</div><div><br></div><div>Size: 3in X 4.13in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME056	783583495493	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Dove Left 	Dee's Distinctively	IME056	11	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME056.jpg	Christmas 2013 Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>2 piece die. Layer the 2 pieces to make 1 dove.</div><div><br></div><div>Size: 2.30in X 2.60in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
